timestamp,plot_id,irrigate,duration_s,volume_m3,trigger
2023-01-01 07:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 07:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 07:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 07:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 07:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 07:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 08:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 08:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 09:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 09:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 10:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 10:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 11:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 11:30:00,plot_06,True,1800,1.0,EMERGENCY
